var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65
94,71,54,59,65,65,44,15,84,64,88,20,68,48,58,45,59,55,59,31,75,12,41,7,67,48,13,9,31,8,64,64,91,44,5,88,25,46,0,77,6,28,100,72,97,78,6,79,71,62,63,34,30,11,1,37,58,66,89,40,37,7,69,88,84
64,90,56,93,36,75,67,80,84,80,3,1,81,8,66,97,41,14,44,50,2,86,84,93,91,99,60,38,3,16,40,44,9,74,32,51,19,45,43,66,98,39,74,90,41,28,82,57,82,86,65,96,50,2,49,22,77,40,52,89,64,70,50,20,53
9,97,77,71,0,29,16,16,3,21,84,68,39,68,28,28,9,98,57,44,64,66,22,54,15,90,3,22,38,89,47,29,0,98,63,58,8,22,50,31,41,22,26,49,79,82,98,1,52,45,84,12,26,87,48,79,43,21,42,25,70,5,46,82,17
4,25,61,42,18,99,17,56,47,3,62,16,54,10,77,76,40,78,20,72,26,29,1,81,47,32,93,50,20,5,83,62,83,87,61,52,13,91,46,12,85,30,45,15,71,6,64,94,82,76,45,21,63,30,38,5,70,34,2,48,27,69,7,90,34
8,71,68,94,73,90,62,62,74,11,93,28,99,97,78,19,43,76,81,45,71,56,91,53,10,97,51,48,34,22,94,99,64,98,5,89,92,86,49,44,74,79,68,28,98,87,66,89,81,28,35,61,55,62,25,43,57,52,0,23,91,7,50,39,73
75,99,23,80,48,78,83,17,32,49,94,60,20,77,45,73,68,7,48,8,70,87,50,81,7,4,48,14,73,9,32,4,16,83,60,88,66,45,29,30,34,93,29,41,83,40,21,68,31,79,18,81,73,38,21,72,14,91,72,51,15,18,63,26,77
21,91,78,76,79,33,60,65,40,32,51,16,8,13,53,2,74,7,93,36,83,85,12,91,68,3,18,34,46,4,40,19,19,53,28,11,5,18,96,42,84,51,73,87,38,21,66,26,37,53,34,70,76,80,40,1,45,18,51,44,97,6,73,51,68
18,63,13,84,62,26,44,45,35,67,31,85,64,2,41,32,86,58,90,2,12,93,80,87,71,24,85,85,21,61,39,41,83,2,59,54,65,70,79,66,93,82,76,95,87,16,39,82,34,26,50,30,65,13,2,99,81,33,96,90,35,24,2,22,20
84,53,31,50,92,45,94,49,43,98,81,97,33,42,8,14,76,55,70,98,0,51,5,21,20,74,0,83,62,17,32,26,46,88,41,71,13,85,4,21,73,32,31,41,22,62,17,81,91,77,81,12,32,4,97,34,33,35,63,9,22,44,32,31,61
57,29,53,31,28,51,79,90,75,94,8,66,40,84,77,15,82,13,89,45,36,75,43,6,84,6,26,37,47,19,77,6,65,65,62,23,48,76,6,58,66,92,95,73,74,80,33,42,74,91,13,27,96,28,76,59,98,96,73,44,16,97,37,95,47
68,5,55,26,83,89,32,91,52,93,7,3,99,3,93,45,74,80,79,78,16,23,6,61,7,49,36,15,53,51,74,40,83,22,93,86,91,64,2,39,90,63,98,76,83,95,19,73,51,9,22,60,70,85,43,19,97,19,18,64,58,48,74,79,34
56,90,98,70,7,25,7,49,77,15,81,8,30,61,81,28,41,45,61,14,42,43,96,3,21,81,89,44,15,24,68,77,75,66,86,12,59,81,99,35,95,57,23,13,14,43,81,35,24,87,42,79,17,35,27,6,56,86,29,44,76,12,12,99,73
56,73,80,37,81,23,95,59,51,47,24,20,32,36,52,23,64,3,63,67,70,16,31,20,46,21,46,38,33,53,69,94,82,45,94,60,57,93,99,35,100,60,19,68,61,45,54,26,5,28,19,64,12,31,6,7,1,56,20,3,75,11,97,34,24
60,98,16,34,39,45,81,41,55,20,28,36,42,21,78,99,80,63,29,12,0,14,18,76,12,91,11,41,68,60,61,82,94,5,51,14,81,41,89,97,100,25,52,94,71,58,8,73,59,42,98,92,3,79,40,60,19,58,80,41,10,52,2,28,6
31,5,53,38,39,16,78,96,8,60,56,84,61,93,65,21,63,81,72,2,77,34,57,64,15,37,54,46,24,22,32,0,81,28,81,32,71,74,20,90,56,100,75,95,79,77,93,79,52,90,33,99,91,6,69,38,13,29,49,9,98,45,100,5,51
54,71,14,10,6,28,58,53,66,38,55,18,98,67,13,54,26,9,58,76,7,24,17,2,76,41,11,58,11,96,13,9,53,5,21,53,49,68,31,76,32,17,6,63,46,45,13,85,14,8,26,47,8,26,96,99,18,42,75,38,70,45,23,83,62
41,18,75,49,79,78,11,78,81,80,86,67,4,40,40,29,1,26,41,15,58,99,61,0,32,6,65,100,74,34,76,16,76,83,86,81,12,16,28,25,58,52,43,76,27,78,97,81,65,33,74,15,58,75,85,71,18,53,87,88,10,91,58,14,65
15,42,19,14,91,61,44,26,63,16,75,6,93,13,79,97,9,48,90,33,85,58,34,91,55,71,74,50,45,71,66,46,2,32,29,97,75,74,50,45,16,29,84,30,94,18,8,18,91,35,52,97,63,33,57,42,49,96,30,47,12,1,90,13,43
56,73,15,39,43,48,62,87,89,43,75,99,46,94,29,32,27,9,59,84,55,30,78,10,5,82,48,32,5,98,49,29,71,21,0,9,18,24,44,72,80,7,100,76,61,11,97,94,79,57,96,15,94,68,62,32,84,81,24,55,60,75,4,41,76
24,28,71,13,50,75,43,73,9,16,19,67,46,67,99,11,43,20,54,17,48,86,97,62,72,97,83,0,80,53,26,97,2,51,11,9,37,70,6,11,93,63,94,73,12,70,33,0,49,61,89,17,55,40,20,42,72,100,93,0,5,89,7,45,6
50,15,1,3,39,79,56,49,5,53,55,24,94,96,98,89,87,76,25,36,4,33,20,70,14,10,70,16,19,55,93,91,6,55,14,86,47,66,73,76,35,54,85,60,66,84,6,15,25,45,60,14,99,44,95,13,72,89,90,44,90,63,46,76,1
33,14,31,14,53,12,29,44,12,39,45,40,73,95,3,45,97,36,49,55,31,2,13,84,29,60,73,75,34,98,52,61,37,43,37,65,9,18,80,38,62,12,88,95,89,65,26,28,48,8,91,74,59,89,0,57,87,100,92,97,63,69,65,62,75
20,57,40,33,18,15,86,19,77,47,43,59,91,26,95,5,25,40,91,5,95,38,11,18,21,87,4,25,96,98,82,91,15,33,41,53,7,18,2,54,55,62,60,71,97,8,10,74,79,66,74,34,81,54,34,7,34,97,99,38,81,66,82,52,14
37,44,21,71,29,88,60,86,57,2,9,16,31,45,53,31,74,74,18,15,98,15,51,1,83,44,54,80,66,4,60,90,42,13,49,62,90,80,73,24,60,32,43,98,96,4,32,92,28,63,32,5,39,68,2,28,29,56,93,97,60,58,79,11,44
5,75,45,81,14,72,50,19,3,74,79,19,79,78,46,87,31,94,73,72,88,76,12,53,64,94,74,19,59,74,7,100,85,6,97,9,49,65,3,54,59,25,0,18,84,54,68,46,8,72,37,78,50,18,26,99,33,41,67,71,32,55,72,93,62
70,77,85,67,42,60,1,17,11,88,8,3,29,60,90,48,22,78,64,8,60,54,24,43,96,21,99,17,59,27,17,15,53,27,75,11,24,78,29,55,39,15,24,42,38,52,85,74,75,93,18,62,18,94,15,58,91,20,84,42,24,58,64,68,7
5,99,82,28,99,93,35,10,54,1,73,55,18,56,15,0,29,78,32,86,98,48,51,47,68,52,92,89,83,70,77,68,6,5,69,42,79,53,5,17,83,68,68,14,53,88,30,5,14,47,90,83,85,7,77,17,25,12,45,42,94,10,56,89,69
96,94,26,67,72,30,73,72,7,73,45,60,19,79,94,59,77,17,25,24,45,87,36,50,29,90,75,81,92,61,3,91,42,94,44,23,11,19,2,94,71,24,6,5,39,46,8,3,42,39,45,44,50,5,90,63,52,84,32,56,16,62,24,90,30
7,75,34,33,98,71,34,26,47,11,78,77,83,22,96,65,29,55,85,84,21,83,51,4,31,93,95,47,32,28,97,77,71,37,57,14,55,12,69,56,56,52,72,9,84,66,26,93,72,23,69,68,56,52,27,71,74,92,16,49,10,33,76,43,41
62,94,65,66,48,2,99,74,85,92,100,63,86,29,42,94,79,17,35,23,7,57,59,45,40,28,37,87,0,29,35,87,77,16,87,90,24,24,64,77,91,19,30,40,2,78,15,60,58,50,54,64,39,56,2,42,16,77,6,34,28,70,14,75,60
81,93,15,52,49,86,55,84,0,71,19,3,97,99,41,19,44,52,39,27,0,19,86,99,66,22,81,92,1,49,9,59,68,5,67,64,2,35,49,8,54,92,24,19,44,72,97,95,38,88,29,64,1,13,99,4,57,11,87,83,33,83,59,16,32
37,87,89,82,46,32,75,35,76,70,28,16,33,2,57,61,52,46,92,16,77,20,56,55,50,37,4,79,46,40,33,81,90,51,61,36,16,94,95,22,30,48,47,37,81,77,9,64,7,97,40,46,91,48,99,33,90,10,42,84,48,51,52,44,57
36,80,71,68,5,77,90,61,91,65,96,17,2,100,6,86,91,35,56,33,42,21,30,42,65,84,80,74,29,79,65,68,95,66,83,86,29,56,83,12,6,17,2,75,10,50,2,17,86,4,54,21,96,12,1,65,5,93,88,70,64,89,45,14,54
50,4,55,45,15,54,36,59,97,83,13,98,39,56,31,3,19,5,63,89,4,6,51,53,9,35,95,96,84,40,64,65,7,85,36,19,68,39,19,4,70,0,0,35,9,41,50,43,17,18,96,64,58,8,71,43,18,31,25,46,20,46,29,67,7
38,66,96,28,48,57,12,69,36,9,61,65,7,10,34,2,43,99,76,61,30,66,83,17,2,61,77,31,63,37,81,49,81,78,57,7,75,9,35,81,44,96,59,28,14,96,64,92,31,20,48,25,55,69,81,83,72,82,63,48,72,24,49,95,83
82,11,37,23,5,48,87,38,18,93,47,50,18,6,22,38,64,25,78,5,97,61,15,66,98,21,98,44,84,76,98,18,25,66,98,1,83,95,16,75,34,32,86,32,11,74,76,3,66,5,44,68,100,8,28,74,6,17,38,82,36,9,62,70,51
78,100,75,40,3,42,98,77,31,99,99,73,25,99,72,15,10,73,90,92,65,70,94,59,21,7,66,51,87,16,69,94,31,11,72,64,3,60,6,8,96,84,100,32,31,42,57,74,65,85,29,56,90,12,85,76,85,21,45,20,79,47,32,69,64
95,6,68,85,20,36,47,51,37,60,85,38,7,33,97,42,16,80,73,77,36,54,76,49,79,98,40,85,25,83,31,78,83,38,45,80,28,62,60,62,5,81,44,1,33,63,39,84,99,63,57,95,72,41,11,50,33,63,29,45,37,42,39,56,57
42,8,99,94,62,0,27,59,18,36,8,89,99,53,81,32,81,51,82,73,53,85,26,46,69,18,70,91,11,86,64,83,4,51,16,18,45,4,49,0,15,98,80,98,26,9,50,72,95,79,74,60,64,13,84,14,8,91,59,53,17,17,7,1,26
54,53,84,63,98,85,38,48,92,47,6,90,15,31,49,95,26,61,80,60,37,96,15,1,30,27,76,12,5,83,99,60,43,30,54,59,16,54,96,89,59,33,34,13,11,90,64,67,17,72,56,64,13,38,27,91,30,75,20,34,29,71,28,84,29
17,53,100,94,15,52,65,59,34,5,68,50,87,58,59,34,47,98,26,47,14,80,5,20,22,99,93,77,67,47,79,92,79,61,1,88,55,51,27,43,65,45,23,8,32,32,41,7,78,83,2,59,82,99,15,53,72,65,77,90,30,15,59,56,79
74,56,41,100,77,52,11,30,98,10,24,19,31,6,46,14,12,70,65,20,55,80,13,54,85,42,47,25,91,49,45,90,4,88,9,13,18,44,36,29,76,57,98,67,67,68,3,55,23,44,42,1,66,79,70,14,20,6,66,36,8,62,8,24,25
71,76,63,48,82,8,40,36,32,67,49,54,61,95,19,8,20,43,85,65,82,70,37,77,10,90,86,0,18,68,64,68,0,70,82,74,98,8,37,36,3,91,72,7,12,22,26,72,81,94,59,35,75,98,96,51,5,53,55,73,21,82,59,10,64
81,8,42,84,94,24,64,31,28,31,40,65,45,34,78,37,3,23,7,99,43,20,2,0,96,96,19,50,47,79,41,61,53,3,80,21,45,85,43,7,10,38,59,21,67,17,13,44,34,58,48,59,33,64,9,43,82,65,52,35,83,40,15,97,11
19,73,51,57,56,49,86,90,68,85,73,85,1,13,1,16,10,62,91,62,49,81,85,4,94,72,49,75,4,90,100,97,10,6,61,57,20,2,60,54,40,79,19,70,21,3,100,58,96,31,60,12,99,27,61,96,3,82,34,3,82,68,28,53,5
41,92,38,1,71,91,69,85,87,49,97,29,39,92,94,72,41,64,43,96,88,38,21,98,52,60,94,63,56,77,17,28,57,85,24,43,28,90,87,80,55,3,92,23,29,84,3,66,80,89,77,36,68,26,28,72,38,15,46,0,55,20,69,57,42
68,16,86,95,32,93,0,94,77,83,58,89,55,30,39,99,53,21,31,51,69,7,7,8,60,35,39,22,46,50,32,41,77,44,35,92,40,75,43,54,40,72,92,51,16,89,23,57,12,28,75,85,51,82,87,45,38,58,39,62,71,84,74,12,89
63,95,70,68,25,7,23,89,80,91,87,52,93,73,47,0,100,33,100,95,35,57,19,14,49,46,64,22,37,26,12,78,96,19,45,52,26,25,4,37,92,49,30,63,55,23,49,89,78,0,75,75,60,27,37,7,67,83,20,71,61,95,37,17,31
95,21,38,30,10,34,75,71,51,46,69,3,47,86,7,82,61,92,6,51,97,40,62,44,14,44,41,15,55,80,6,82,57,42,17,39,83,98,47,15,17,22,15,6,8,52,80,82,68,20,17,58,50,35,46,22,51,48,90,14,84,6,49,32,72
2,22,23,44,89,83,35,58,80,12,41,98,36,84,43,45,97,73,51,53,87,33,68,22,58,31,65,84,3,59,88,79,58,49,95,53,32,43,90,76,15,80,78,12,17,11,27,37,56,100,66,69,48,13,6,86,57,79,23,30,90,76,82,35,95
6,74,92,97,49,38,2,86,75,19,72,32,10,53,13,38,75,43,68,38,39,75,90,19,26,85,12,11,91,75,52,54,81,82,79,83,12,73,2,15,69,76,33,29,54,9,91,72,79,60,82,93,7,86,49,63,79,0,72,2,41,24,67,97,81
75,96,68,47,43,15,87,93,53,63,68,78,15,72,97,88,44,84,30,2,92,92,53,38,79,46,86,65,79,31,92,6,31,35,21,14,60,31,78,27,71,37,7,56,15,61,47,50,11,13,7,28,87,92,17,50,63,27,8,39,84,58,88,38,34
64,83,34,47,60,77,57,67,7,90,40,4,7,59,18,29,26,34,67,21,23,58,72,86,72,27,35,14,45,9,71,13,48,76,61,68,61,50,61,16,24,0,27,19,65,30,38,67,52,80,92,68,15,11,96,7,99,54,93,77,49,50,99,58,43
26,4,37,4,73,79,48,60,6,53,12,86,84,20,78,70,74,60,8,50,15,40,56,80,39,95,1,8,13,39,16,47,18,71,27,29,77,20,34,84,30,4,42,65,69,98,60,63,4,16,1,0,18,79,82,86,17,59,50,91,10,68,16,80,48
38,62,31,54,33,45,3,91,4,80,79,83,15,48,62,9,50,22,70,61,42,72,22,46,52,87,84,7,73,23,52,41,71,78,31,68,72,86,13,4,88,10,85,47,18,93,43,33,4,62,78,17,30,23,35,9,78,56,27,29,10,62,77,91,17
72,62,57,42,92,91,58,19,34,45,57,95,35,34,11,52,36,48,45,78,21,39,58,22,42,80,39,62,85,55,82,48,50,44,39,35,11,69,39,13,7,27,15,83,18,44,38,62,4,47,89,35,83,87,41,77,25,100,92,80,18,15,80,85,52
69,34,16,81,31,72,28,12,99,99,23,41,76,32,12,24,10,23,78,25,1,67,94,17,39,71,41,98,80,92,57,96,91,81,13,80,83,59,52,38,31,80,7,90,57,6,67,16,10,39,59,84,64,66,91,55,22,50,32,36,70,66,37,88,42
33,33,6,94,75,22,22,76,13,6,58,7,71,21,17,79,0,91,41,15,39,86,17,52,16,54,47,30,95,38,83,65,8,18,100,89,79,12,20,43,91,8,35,57,37,51,34,86,14,22,72,21,23,44,76,8,46,43,17,16,14,90,55,82,46
61,61,33,0,40,71,10,67,23,57,0,52,34,17,45,81,90,68,100,82,30,94,62,28,26,52,59,35,6,100,4,37,39,51,16,44,33,34,81,33,68,15,54,75,56,65,86,83,73,24,86,8,96,55,6,13,1,79,24,65,61,67,18,55,32
61,16,80,38,93,19,2,51,81,91,37,87,78,41,65,66,65,59,53,7,28,13,73,58,11,60,36,95,81,68,35,19,81,45,95,26,40,0,88,32,1,38,48,86,14,65,57,65,68,43,16,56,82,96,44,95,15,12,58,97,56,66,41,58,29
88,79,99,70,58,79,79,76,15,36,13,91,34,36,9,23,89,53,0,67,0,47,24,50,27,79,64,33,28,12,68,84,46,10,94,72,75,90,31,61,100,18,85,47,87,98,26,47,71,38,51,14,75,11,55,22,96,5,94,72,11,47,50,84,62
38,23,12,59,64,91,57,58,9,87,81,66,73,70,53,81,89,33,72,84,83,34,1,53,39,67,29,21,12,6,9,0,2,58,13,38,14,46,19,56,57,11,67,83,26,4,9,38,21,87,96,78,3,34,35,44,28,29,56,74,82,93,25,28,91
90,82,29,39,86,90,59,83,15,64,92,0,43,7,53,4,1,26,93,11,96,16,59,4,29,2,24,58,93,68,25,5,82,16,87,49,98,65,65,91,21,84,5,83,39,74,90,82,92,35,77,62,34,52,16,4,10,10,22,6,37,51,43,52,82
8,7,14,4,51,69,62,94,85,1,88,55,35,31,19,54,6,14,45,11,20,90,77,31,22,64,84,86,32,13,90,17,53,23,1,80,42,81,35,65,95,87,11,46,35,12,87,43,27,46,58,20,57,26,32,82,78,79,71,90,33,24,20,45,77
38,13,100,35,59,32,90,76,56,59,60,82,94,0,88,16,51,98,16,86,85,68,14,88,45,60,3,87,46,71,44,15,0,21,17,81,5,77,29,38,14,86,44,4,88,96,46,79,81,63,99,86,8,82,46,1,97,81,40,32,68,65,83,24,0
33,22,78,31,46,14,84,6,54,48,8,55,12,24,39,78,90,37,91,28,94,42,98,69,12,10,47,14,30,17,48,52,16,53,38,21,22,34,8,48,88,12,36,59,71,43,82,86,54,32,38,15,13,23,13,38,35,100,54,55,3,43,27,57,13
5,29,29,91,82,63,39,49,96,75,9,79,29,28,55,61,63,47,24,35,99,43,32,33,100,92,13,50,39,59,87,5,47,56,91,86,19,93,63,0,82,0,85,80,37,55,39,25,25,75,67,76,29,11,83,71,75,47,23,7,2,3,67,47,65
35,96,44,50,11,22,69,33,76,60,46,38,67,61,0,17,54,75,30,49,17,9,77,89,13,63,1,2,38,75,75,53,78,61,76,73,65,64,23,89,54,35,98,20,39,96,59,11,62,74,54,31,74,49,16,38,71,33,56,77,87,74,56,25,38
71,59,26,1,97,60,54,22,49,35,19,40,87,96,88,65,33,80,53,10,89,28,29,82,1,46,21,39,81,41,41,55,75,2,17,85,4,16,2,68,43,48,64,71,20,52,53,74,37,11,60,80,85,1,91,89,7,35,55,38,77,24,31,95,70
53,1,72,14,48,99,19,29,6,32,44,48,72,82,31,56,91,34,11,73,34,57,59,80,40,87,82,14,78,24,90,85,50,53,29,16,46,44,21,15,27,50,51,29,34,0,36,24,26,12,95,78,11,83,42,19,48,37,75,86,48,57,14,3,3
87,68,85,88,6,63,96,33,54,15,46,22,72,18,82,74,74,75,87,7,99,11,68,37,40,10,65,85,44,12,78,25,35,76,98,48,96,65,2,64,7,1,3,67,63,11,25,39,71,49,52,68,42,88,61,3,59,22,36,31,30,5,44,52,53
77,5,56,5,77,82,49,86,48,67,100,11,90,86,34,81,86,59,77,19,28,26,100,19,27,16,100,67,82,19,51,17,66,72,20,94,23,19,99,98,97,8,10,46,53,6,20,37,12,13,40,44,72,84,89,40,33,51,67,85,54,17,15,95,81
29,56,23,73,31,90,99,80,68,33,15,96,30,52,73,9,18,79,59,94,96,41,5,28,91,40,26,38,40,95,98,73,13,45,66,68,80,58,98,36,82,84,71,68,0,79,18,24,29,44,64,41,4,40,59,4,7,35,20,18,79,80,65,33,65
31,47,51,61,26,84,88,56,60,19,46,73,6,60,45,48,78,91,1,10,92,36,29,32,92,8,52,40,82,10,96,4,61,17,24,31,8,5,1,41,79,73,12,59,52,68,29,80,96,95,69,39,18,100,72,84,17,84,82,50,49,77,58,80,32
5,84,84,71,31,44,84,57,24,81,34,78,49,41,90,86,75,70,71,34,87,3,61,91,33,94,20,70,17,55,65,72,69,27,12,99,51,91,67,68,47,60,38,61,41,21,58,50,88,76,23,41,39,83,48,37,86,57,62,31,10,61,32,82,80
6,8,33,98,68,6,54,7,29,31,29,17,6,33,97,25,1,83,39,32,66,72,4,62,16,52,50,42,43,26,32,70,1,33,42,11,73,2,40,46,71,24,82,58,24,88,46,43,91,25,24,38,78,34,92,79,48,91,62,32,3,6,42,46,65
0,58,98,82,70,4,63,6,71,93,40,72,89,34,26,43,50,77,85,53,31,56,52,53,38,47,85,81,95,66,72,17,22,68,9,38,36,45,98,63,54,98,28,90,14,67,40,62,0,88,93,80,83,97,97,26,61,53,57,31,53,93,2,95,67
14,54,64,37,45,82,5,72,24,32,19,51,86,9,71,12,94,41,39,1,90,99,4,64,65,53,95,0,31,22,85,73,87,29,82,56,53,21,44,31,76,82,49,92,14,60,24,65,47,67,41,26,76,68,35,65,27,49,24,56,61,69,76,97,48
55,55,43,34,25,15,1,84,73,63,57,32,76,58,83,47,3,68,13,23,87,44,6,99,2,21,39,82,63,52,96,44,62,87,27,28,39,66,90,22,79,90,63,86,70,35,19,55,58,71,56,15,91,75,3,58,47,80,38,51,45,31,59,44,53
62,12,73,21,74,81,78,38,32,71,6,97,30,48,77,65,66,78,51,63,21,19,29,39,19,95,85,51,82,95,23,87,80,98,18,29,44,54,61,69,4,39,93,98,11,30,31,49,29,41,47,9,19,10,64,21,55,10,39,39,32,19,76,13,56
1,15,28,91,33,27,79,83,77,7,89,41,48,56,32,60,59,52,83,5,49,70,97,25,82,30,68,83,34,85,67,42,38,73,84,9,90,77,19,76,24,12,59,41,91,25,69,40,67,87,15,11,80,75,1,55,43,41,17,30,76,14,41,49,76
49,50,61,88,45,2,73,34,94,90,33,52,27,32,29,55,57,32,88,91,12,87,97,17,78,47,69,61,100,22,37,98,52,61,64,89,43,63,57,7,43,85,86,2,82,66,99,59,92,58,60,73,92,64,68,12,67,50,91,4,58,33,91,24,74
72,89,64,49,58,47,91,35,89,54,83,82,96,33,46,63,93,17,52,95,75,15,84,36,53,51,45,41,11,5,35,28,89,74,11,11,3,9,60,62,53,51,63,95,85,45,96,70,49,70,17,29,33,76,80,81,54,19,71,45,35,19,63,49,84
2,54,64,84,18,98,21,3,23,47,83,94,6,71,30,51,62,86,40,34,9,2,93,2,22,42,73,99,97,64,66,53,69,65,91,35,18,32,80,66,81,50,87,20,21,14,100,19,0,82,71,78,75,9,40,9,28,96,29,90,34,10,2,43,78
19,60,11,73,27,66,90,97,59,89,90,3,85,59,49,76,31,41,64,58,5,73,48,35,33,59,61,64,99,26,11,18,27,65,37,55,61,53,22,16,57,57,97,23,51,6,30,77,69,19,91,75,55,52,53,89,31,66,53,62,26,64,73,7,93
56,83,18,42,46,28,59,85,90,80,72,1,10,10,46,89,73,99,69,52,59,64,38,60,53,84,92,80,78,35,32,46,75,76,16,42,28,43,85,61,30,100,89,58,75,50,80,63,56,18,84,42,15,43,60,51,44,55,2,6,23,98,55,62,2
85,98,20,28,47,58,73,79,26,0,94,30,10,65,51,16,9,88,39,27,8,98,2,61,75,61,19,23,32,88,44,58,87,71,88,3,28,22,75,4,22,59,64,18,96,17,91,30,93,61,0,19,77,7,57,53,3,14,19,53,69,57,96,97,6
39,99,87,85,0,64,96,82,65,27,50,18,69,9,7,52,73,66,78,60,35,68,76,10,65,52,23,50,11,21,73,55,49,27,27,71,64,49,2,22,60,7,16,61,66,0,74,31,80,88,25,99,8,48,100,59,21,56,74,64,84,29,22,0,87
33,72,56,5,82,69,71,14,10,67,67,13,83,62,31,39,35,57,98,91,92,60,54,44,26,8,80,15,46,18,39,89,31,12,83,97,47,1,98,23,6,25,0,67,84,12,57,80,88,87,68,94,53,1,46,73,61,57,88,71,51,44,63,6,59
58,9,4,53,21,97,96,58,39,52,17,35,68,39,7,26,79,0,87,41,36,18,69,17,15,47,34,87,83,33,30,62,14,34,81,5,5,50,14,37,95,51,97,68,57,47,20,4,66,39,23,9,27,55,60,5,86,26,62,50,38,71,11,17,47
7,83,80,70,84,92,40,15,28,68,27,22,69,70,95,24,42,74,74,3,57,71,94,38,95,93,12,57,16,5,96,94,84,35,17,9,40,9,74,82,84,45,19,48,33,86,42,18,18,83,95,93,48,17,100,59,1,80,51,45,56,5,76,44,37
30,10,49,82,8,80,26,43,4,36,16,75,78,94,37,7,22,19,75,2,56,13,7,65,4,77,62,41,71,11,65,29,12,94,2,94,48,71,22,70,65,68,40,42,64,29,13,11,22,98,71,31,28,12,49,80,30,24,48,44,75,55,72,59,0
99,58,42,72,14,44,91,45,46,3,20,51,46,90,68,84,64,27,55,49,84,96,67,38,70,41,10,68,11,94,55,100,52,39,87,82,37,94,84,96,44,85,25,88,91,56,20,61,84,93,67,64,58,91,69,46,37,78,48,100,63,62,95,91,91
73,35,68,43,82,31,33,28,64,14,75,15,44,68,73,13,34,28,96,37,81,12,54,88,25,42,39,65,13,98,50,22,61,21,25,100,42,73,52,37,18,100,61,23,17,19,85,30,31,100,7,81,16,76,42,80,67,5,90,4,71,76,17,28,23
50,70,26,43,63,72,33,31,38,37,4,12,84,52,91,47,96,67,7,61,77,36,10,40,86,52,4,99,65,47,29,70,96,10,69,9,13,53,39,67,42,33,33,29,86,77,33,31,73,13,58,26,99,3,24,76,83,1,89,4,6,5,56,74,52
6,12,95,50,29,90,18,16,25,40,20,7,47,22,70,73,29,91,7,43,50,93,31,43,98,98,96,21,33,43,90,100,48,48,39,35,16,12,86,81,95,88,45,95,48,98,83,63,27,85,74,3,73,34,76,91,18,72,61,36,38,85,21,14,91
16,65,85,74,64,34,9,100,0,95,95,63,28,9,25,99,45,37,59,71,5,55,28,29,34,85,45,23,37,10,33,42,98,33,24,19,64,95,8,33,2,84,50,13,73,22,37,13,13,15,91,14,29,98,62,92,63,98,11,70,65,62,95,40,96
62,88,48,66,11,48,40,77,25,39,79,93,69,21,49,63,30,19,72,85,42,27,48,55,48,100,36,85,41,69,26,100,3,56,6,22,58,93,50,24,83,68,35,94,80,84,22,19,30,38,34,98,95,5,40,89,29,20,16,28,19,97,52,53,80
1,20,16,93,17,52,17,75,0,35,88,86,6,28,1,75,73,40,6,93,33,35,44,31,48,59,86,16,39,23,2,23,32,46,84,12,57,8,63,9,79,64,89,53,40,48,32,100,85,21,54,32,58,70,41,53,41,52,11,22,25,26,66,71,37
75,6,59,7,11,53,80,74,77,2,3,87,22,95,56,38,84,68,49,45,88,14,44,83,92,89,79,57,30,2,6,87,77,81,84,11,70,14,15,95,5,95,62,76,32,19,14,68,12,14,2,31,14,25,85,9,40,24,44,59,53,80,93,95,22
77,43,1,67,63,18,71,67,59,2,89,11,96,98,89,71,79,89,85,85,79,37,49,46,63,51,44,98,92,89,71,25,79,67,20,14,57,37,15,37,83,7,90,22,30,19,78,51,46,19,26,34,26,31,42,50,85,8,98,59,4,45,15,68,34
27,75,58,11,85,16,28,16,98,48,15,82,93,72,35,84,8,36,56,80,44,25,0,100,76,58,65,26,54,48,8,11,71,43,53,35,18,58,99,7,15,30,7,57,48,72,33,86,84,86,33,16,48,73,72,4,82,4,96,21,91,41,26,38,20
27,3,11,91,82,3,30,24,87,47,22,62,17,95,44,92,10,74,13,13,65,20,31,44,28,60,20,56,85,56,3,17,20,44,39,97,45,59,61,84,13,24,87,99,58,92,66,18,73,66,55,62,85,47,57,100,35,65,70,31,71,93,38,39,4
97,61,1,91,73,91,35,94,30,100,23,29,52,49,60,19,76,11,25,61,74,97,66,11,58,27,69,65,62,20,30,22,59,19,85,35,3,97,8,23,0,96,8,98,69,28,33,3,43,85,81,42,24,45,13,46,20,20,20,99,20,4,4,83,18
94,0,83,75,53,27,81,26,72,26,66,41,29,63,21,19,90,92,77,98,67,46,46,48,37,24,25,87,61,70,80,66,5,100,6,64,75,13,94,55,86,30,55,48,92,62,55,2,84,57,72,84,19,35,88,45,22,4,83,29,53,71,27,99,4
33,9,91,6,23,16,92,89,48,60,44,11,99,21,96,49,76,27,40,45,70,30,49,99,32,50,39,54,99,84,68,71,50,53,79,15,76,99,99,91,41,66,56,55,67,72,54,43,31,16,34,57,42,37,100,46,8,86,80,70,8,34,44,99,18
